start_date_hr,start_station_code,is_member,start_station_count,end_station_count,duration_mean,name,percentile,vacancy,type
4,5003,N,0.0012285012285012285,0.012285012285012284,11.6,Place Longueuil,10,0.011056511056511056,h
4,5003,Y,0.0012285012285012285,0.002457002457002457,11.366666666666667,Place Longueuil,10,0.0012285012285012285,h
5,5003,Y,0.0012285012285012285,0.009828009828009828,16.5,Place Longueuil,10,0.0085995085995086,h
6,5003,Y,0.03562653562653563,0.0012285012285012285,26.96954022988506,Place Longueuil,20,-0.0343980343980344,h
7,5003,Y,0.09090909090909091,0.011056511056511056,15.854279279279279,Place Longueuil,40,-0.07985257985257986,h
8,5003,N,0.0085995085995086,0.002457002457002457,39.8,Place Longueuil,10,-0.006142506142506143,h
8,5003,Y,0.038083538083538086,0.019656019656019656,11.098924731182795,Place Longueuil,20,-0.01842751842751843,h
9,5003,N,0.006142506142506142,0.007371007371007371,15.033333333333333,Place Longueuil,10,0.0012285012285012291,h
9,5003,Y,0.02334152334152334,0.022113022113022112,13.543859649122806,Place Longueuil,20,-0.0012285012285012283,h
10,5003,N,0.006142506142506142,0.006142506142506142,18.89333333333333,Place Longueuil,10,0.0,h
10,5003,Y,0.05896805896805897,0.0171990171990172,9.305902777777778,Place Longueuil,30,-0.04176904176904177,h
11,5003,N,0.011056511056511056,0.004914004914004914,29.692592592592593,Place Longueuil,10,-0.006142506142506142,h
11,5003,Y,0.08353808353808354,0.04791154791154791,10.445098039215686,Place Longueuil,40,-0.03562653562653562,h
12,5003,N,0.02457002457002457,0.012285012285012284,32.73583333333333,Place Longueuil,20,-0.012285012285012284,h
12,5003,Y,0.06633906633906633,0.036855036855036855,20.228395061728396,Place Longueuil,30,-0.029484029484029478,h
13,5003,N,0.018427518427518427,0.02334152334152334,33.98111111111111,Place Longueuil,20,0.004914004914004913,h
13,5003,Y,0.04176904176904177,0.045454545454545456,18.959313725490194,Place Longueuil,20,0.0036855036855036882,h
14,5003,N,0.022113022113022112,0.018427518427518427,18.787037037037035,Place Longueuil,20,-0.0036855036855036848,h
14,5003,Y,0.09705159705159705,0.05773955773955774,26.343881856540083,Place Longueuil,40,-0.03931203931203931,h
15,5003,N,0.02457002457002457,0.036855036855036855,40.1325,Place Longueuil,20,0.012285012285012286,h
15,5003,Y,0.04054054054054054,0.045454545454545456,15.198484848484847,Place Longueuil,20,0.004914004914004913,h
16,5003,N,0.01597051597051597,0.012285012285012284,26.25,Place Longueuil,10,-0.0036855036855036865,h
16,5003,Y,0.042997542997543,0.15356265356265356,14.133333333333333,Place Longueuil,20,0.11056511056511056,h
17,5003,N,0.018427518427518427,0.028255528255528257,30.98,Place Longueuil,20,0.00982800982800983,h
17,5003,Y,0.10073710073710074,0.16216216216216217,14.644715447154471,Place Longueuil,40,0.061425061425061434,h
18,5003,N,0.013513513513513514,0.02702702702702703,43.266666666666666,Place Longueuil,10,0.013513513513513514,h
18,5003,Y,0.06265356265356266,0.07616707616707617,11.655228758169935,Place Longueuil,30,0.013513513513513514,h
19,5003,N,0.009828009828009828,0.018427518427518427,23.627083333333335,Place Longueuil,10,0.0085995085995086,h
19,5003,Y,0.05528255528255528,0.07002457002457002,9.305925925925926,Place Longueuil,30,0.014742014742014739,h
20,5003,N,0.0085995085995086,0.022113022113022112,14.076190476190476,Place Longueuil,10,0.013513513513513513,h
20,5003,Y,0.03931203931203931,0.036855036855036855,11.360416666666667,Place Longueuil,20,-0.0024570024570024565,h
21,5003,N,0.0085995085995086,0.0085995085995086,40.67142857142857,Place Longueuil,10,0.0,h
21,5003,Y,0.05036855036855037,0.028255528255528257,11.60691056910569,Place Longueuil,30,-0.022113022113022112,h
22,5003,N,0.0012285012285012285,0.014742014742014743,9.416666666666666,Place Longueuil,10,0.013513513513513514,h
22,5003,Y,0.019656019656019656,0.025798525798525797,20.384375,Place Longueuil,20,0.006142506142506141,h
23,5003,N,0.002457002457002457,0.013513513513513514,31.45,Place Longueuil,10,0.011056511056511058,h
23,5003,Y,0.004914004914004914,0.018427518427518427,17.908333333333335,Place Longueuil,10,0.013513513513513514,h
0,5004,Y,0.0012285012285012285,0.025798525798525797,31.233333333333334,St-Charles / Charlotte,10,0.02457002457002457,h
1,5004,N,0.004914004914004914,0.013513513513513514,18.066666666666666,St-Charles / Charlotte,10,0.008599508599508601,h
1,5004,Y,0.0012285012285012285,0.0036855036855036856,8.566666666666666,St-Charles / Charlotte,10,0.0024570024570024574,h
2,5004,N,0.0012285012285012285,0.007371007371007371,26.616666666666667,St-Charles / Charlotte,10,0.006142506142506143,h
2,5004,Y,0.002457002457002457,0.004914004914004914,19.091666666666665,St-Charles / Charlotte,10,0.002457002457002457,h
3,5004,N,0.0012285012285012285,0.0012285012285012285,6.45,St-Charles / Charlotte,10,0.0,h
5,5004,Y,0.0012285012285012285,0.0012285012285012285,26.016666666666666,St-Charles / Charlotte,10,0.0,h
6,5004,Y,0.007371007371007371,0.0036855036855036856,13.55,St-Charles / Charlotte,10,-0.0036855036855036856,h
7,5004,N,0.013513513513513514,0.002457002457002457,13.916666666666666,St-Charles / Charlotte,10,-0.011056511056511058,h
7,5004,Y,0.05036855036855037,0.019656019656019656,12.873170731707317,St-Charles / Charlotte,30,-0.030712530712530713,h
8,5004,N,0.019656019656019656,0.012285012285012284,18.051041666666666,St-Charles / Charlotte,20,-0.007371007371007371,h
8,5004,Y,0.17567567567567569,0.13022113022113022,18.894871794871793,St-Charles / Charlotte,50,-0.04545454545454547,h
9,5004,N,0.02457002457002457,0.013513513513513514,19.276666666666664,St-Charles / Charlotte,20,-0.011056511056511054,h
9,5004,Y,0.05528255528255528,0.08108108108108109,11.725185185185184,St-Charles / Charlotte,30,0.025798525798525804,h
10,5004,N,0.02702702702702703,0.0171990171990172,18.93409090909091,St-Charles / Charlotte,20,-0.00982800982800983,h
10,5004,Y,0.052825552825552825,0.042997542997543,14.704651162790698,St-Charles / Charlotte,30,-0.009828009828009826,h
11,5004,N,0.03562653562653563,0.0171990171990172,36.94022988505747,St-Charles / Charlotte,20,-0.01842751842751843,h
11,5004,Y,0.06142506142506143,0.04791154791154791,12.936666666666667,St-Charles / Charlotte,30,-0.013513513513513514,h
12,5004,N,0.036855036855036855,0.022113022113022112,29.276666666666664,St-Charles / Charlotte,20,-0.014742014742014743,h
12,5004,Y,0.07248157248157248,0.07493857493857493,11.451129943502824,St-Charles / Charlotte,30,0.0024570024570024496,h
13,5004,N,0.0343980343980344,0.022113022113022112,26.530357142857145,St-Charles / Charlotte,20,-0.012285012285012286,h
13,5004,Y,0.05528255528255528,0.05405405405405406,12.297037037037036,St-Charles / Charlotte,30,-0.0012285012285012248,h
14,5004,N,0.04176904176904177,0.030712530712530713,20.94607843137255,St-Charles / Charlotte,20,-0.011056511056511054,h
14,5004,Y,0.06265356265356266,0.08230958230958231,20.582679738562092,St-Charles / Charlotte,30,0.019656019656019652,h
15,5004,N,0.02702702702702703,0.03562653562653563,19.094696969696972,St-Charles / Charlotte,20,0.008599508599508601,h
15,5004,Y,0.07248157248157248,0.07002457002457002,17.513841807909603,St-Charles / Charlotte,30,-0.0024570024570024634,h
16,5004,N,0.04176904176904177,0.020884520884520884,23.632843137254902,St-Charles / Charlotte,20,-0.020884520884520884,h
16,5004,Y,0.14004914004914004,0.09336609336609336,15.534649122807018,St-Charles / Charlotte,50,-0.04668304668304668,h
17,5004,N,0.05528255528255528,0.03931203931203931,21.303703703703704,St-Charles / Charlotte,30,-0.01597051597051597,h
17,5004,Y,0.19901719901719903,0.214987714987715,11.903600823045268,St-Charles / Charlotte,50,0.015970515970515964,h
18,5004,N,0.05773955773955774,0.02457002457002457,19.378368794326242,St-Charles / Charlotte,30,-0.033169533169533166,h
18,5004,Y,0.07125307125307126,0.20393120393120392,13.663793103448276,St-Charles / Charlotte,30,0.13267813267813267,h
19,5004,N,0.03194103194103194,0.036855036855036855,22.546153846153846,St-Charles / Charlotte,20,0.004914004914004913,h
19,5004,Y,0.09213759213759214,0.07985257985257985,14.556444444444445,St-Charles / Charlotte,40,-0.01228501228501229,h
20,5004,N,0.022113022113022112,0.020884520884520884,13.887037037037036,St-Charles / Charlotte,20,-0.0012285012285012283,h
20,5004,Y,0.060196560196560195,0.05528255528255528,9.875510204081632,St-Charles / Charlotte,30,-0.004914004914004913,h
21,5004,N,0.0171990171990172,0.011056511056511056,21.09047619047619,St-Charles / Charlotte,10,-0.006142506142506143,h
21,5004,Y,0.04054054054054054,0.0343980343980344,12.096969696969698,St-Charles / Charlotte,20,-0.006142506142506145,h
22,5004,N,0.0171990171990172,0.025798525798525797,27.204761904761902,St-Charles / Charlotte,10,0.008599508599508598,h
22,5004,Y,0.02334152334152334,0.042997542997543,18.605263157894736,St-Charles / Charlotte,20,0.01965601965601966,h
23,5004,N,0.0085995085995086,0.038083538083538086,10.426190476190476,St-Charles / Charlotte,10,0.029484029484029485,h
23,5004,Y,0.004914004914004914,0.030712530712530713,14.633333333333333,St-Charles / Charlotte,10,0.0257985257985258,h
0,5005,N,0.025798525798525797,0.04054054054054054,21.19126984126984,St-Charles / St-Sylvestre,20,0.014742014742014746,h
0,5005,Y,0.033169533169533166,0.025798525798525797,9.988888888888889,St-Charles / St-Sylvestre,20,-0.0073710073710073695,h
1,5005,N,0.012285012285012284,0.011056511056511056,41.21333333333334,St-Charles / St-Sylvestre,10,-0.0012285012285012283,h
1,5005,Y,0.004914004914004914,0.018427518427518427,16.220833333333335,St-Charles / St-Sylvestre,10,0.013513513513513514,h
2,5005,N,0.009828009828009828,0.022113022113022112,30.433333333333334,St-Charles / St-Sylvestre,10,0.012285012285012284,h
2,5005,Y,0.002457002457002457,0.006142506142506142,15.875,St-Charles / St-Sylvestre,10,0.003685503685503685,h
3,5005,N,0.0085995085995086,0.0171990171990172,15.257142857142858,St-Charles / St-Sylvestre,10,0.0085995085995086,h
3,5005,Y,0.0036855036855036856,0.0036855036855036856,17.894444444444446,St-Charles / St-Sylvestre,10,0.0,h
4,5005,N,0.002457002457002457,0.02702702702702703,28.3,St-Charles / St-Sylvestre,10,0.024570024570024572,h
6,5005,N,0.0012285012285012285,0.0012285012285012285,18.633333333333333,St-Charles / St-Sylvestre,10,0.0,h
6,5005,Y,0.03562653562653563,0.0085995085995086,16.17471264367816,St-Charles / St-Sylvestre,20,-0.02702702702702703,h
7,5005,N,0.007371007371007371,0.0036855036855036856,7.502777777777778,St-Charles / St-Sylvestre,10,-0.0036855036855036856,h
7,5005,Y,0.08722358722358722,0.014742014742014743,9.319014084507042,St-Charles / St-Sylvestre,40,-0.07248157248157248,h
8,5005,N,0.007371007371007371,0.006142506142506142,21.458333333333332,St-Charles / St-Sylvestre,10,-0.0012285012285012291,h
8,5005,Y,0.14373464373464373,0.08722358722358722,9.796153846153846,St-Charles / St-Sylvestre,50,-0.05651105651105651,h
9,5005,N,0.011056511056511056,0.011056511056511056,29.798148148148147,St-Charles / St-Sylvestre,10,0.0,h
9,5005,Y,0.09090909090909091,0.052825552825552825,12.88445945945946,St-Charles / St-Sylvestre,40,-0.038083538083538086,h
10,5005,N,0.05896805896805897,0.014742014742014743,25.523263888888888,St-Charles / St-Sylvestre,30,-0.04422604422604423,h
10,5005,Y,0.06265356265356266,0.06633906633906633,17.465686274509803,St-Charles / St-Sylvestre,30,0.0036855036855036744,h
11,5005,N,0.04176904176904177,0.030712530712530713,38.94117647058824,St-Charles / St-Sylvestre,20,-0.011056511056511054,h
11,5005,Y,0.07862407862407862,0.06633906633906633,13.327864583333334,St-Charles / St-Sylvestre,30,-0.01228501228501229,h
12,5005,N,0.05528255528255528,0.033169533169533166,24.543703703703706,St-Charles / St-Sylvestre,30,-0.022113022113022116,h
12,5005,Y,0.09828009828009827,0.085995085995086,10.103125,St-Charles / St-Sylvestre,40,-0.012285012285012276,h
13,5005,N,0.056511056511056514,0.020884520884520884,41.02101449275362,St-Charles / St-Sylvestre,30,-0.03562653562653563,h
13,5005,Y,0.0773955773955774,0.060196560196560195,11.535714285714285,St-Charles / St-Sylvestre,30,-0.017199017199017202,h
14,5005,N,0.045454545454545456,0.028255528255528257,23.4472972972973,St-Charles / St-Sylvestre,30,-0.0171990171990172,h
14,5005,Y,0.0945945945945946,0.07985257985257985,13.62922077922078,St-Charles / St-Sylvestre,40,-0.014742014742014753,h
15,5005,N,0.04176904176904177,0.03562653562653563,15.298529411764706,St-Charles / St-Sylvestre,20,-0.006142506142506138,h
15,5005,Y,0.09582309582309582,0.09090909090909091,13.207692307692307,St-Charles / St-Sylvestre,40,-0.004914004914004913,h
16,5005,N,0.030712530712530713,0.056511056511056514,48.184,St-Charles / St-Sylvestre,20,0.0257985257985258,h
16,5005,Y,0.0945945945945946,0.1904176904176904,12.798917748917749,St-Charles / St-Sylvestre,40,0.09582309582309581,h
17,5005,N,0.033169533169533166,0.05528255528255528,20.00679012345679,St-Charles / St-Sylvestre,20,0.022113022113022116,h
17,5005,Y,0.14619164619164618,0.3415233415233415,9.655322128851541,St-Charles / St-Sylvestre,50,0.19533169533169534,h
18,5005,N,0.025798525798525797,0.05036855036855037,25.235714285714284,St-Charles / St-Sylvestre,20,0.024570024570024572,h
18,5005,Y,0.12776412776412777,0.22727272727272727,13.74599358974359,St-Charles / St-Sylvestre,40,0.0995085995085995,h
19,5005,N,0.03931203931203931,0.06388206388206388,26.571354166666666,St-Charles / St-Sylvestre,20,0.024570024570024572,h
19,5005,Y,0.10196560196560196,0.15724815724815724,12.525903614457832,St-Charles / St-Sylvestre,40,0.05528255528255528,h
20,5005,N,0.014742014742014743,0.03931203931203931,21.9125,St-Charles / St-Sylvestre,10,0.02457002457002457,h
20,5005,Y,0.06756756756756757,0.08353808353808354,11.979090909090909,St-Charles / St-Sylvestre,30,0.015970515970515964,h
21,5005,N,0.036855036855036855,0.02334152334152334,21.883333333333333,St-Charles / St-Sylvestre,20,-0.013513513513513514,h
21,5005,Y,0.08353808353808354,0.0773955773955774,16.130637254901963,St-Charles / St-Sylvestre,40,-0.006142506142506138,h
22,5005,N,0.0171990171990172,0.042997542997543,14.494047619047619,St-Charles / St-Sylvestre,10,0.0257985257985258,h
22,5005,Y,0.08230958230958231,0.07125307125307126,13.315671641791045,St-Charles / St-Sylvestre,40,-0.01105651105651105,h
23,5005,N,0.028255528255528257,0.03562653562653563,18.771739130434785,St-Charles / St-Sylvestre,20,0.007371007371007373,h
23,5005,Y,0.05405405405405406,0.051597051597051594,13.957575757575759,St-Charles / St-Sylvestre,30,-0.0024570024570024634,h
0,5006,N,0.002457002457002457,0.0171990171990172,30.1,Collège Édouard-Montpetit,10,0.014742014742014743,h
0,5006,Y,0.009828009828009828,0.07616707616707617,22.716666666666665,Collège Édouard-Montpetit,10,0.06633906633906635,h
1,5006,N,0.0085995085995086,0.019656019656019656,25.642857142857146,Collège Édouard-Montpetit,10,0.011056511056511056,h
1,5006,Y,0.007371007371007371,0.0171990171990172,34.36944444444444,Collège Édouard-Montpetit,10,0.009828009828009828,h
2,5006,N,0.004914004914004914,0.04054054054054054,22.283333333333335,Collège Édouard-Montpetit,10,0.03562653562653563,h
2,5006,Y,0.004914004914004914,0.002457002457002457,35.07083333333333,Collège Édouard-Montpetit,10,-0.002457002457002457,h
3,5006,N,0.002457002457002457,0.036855036855036855,14.258333333333333,Collège Édouard-Montpetit,10,0.0343980343980344,h
3,5006,Y,0.004914004914004914,0.0036855036855036856,32.59166666666667,Collège Édouard-Montpetit,10,-0.0012285012285012283,h
4,5006,N,0.004914004914004914,0.02457002457002457,15.558333333333334,Collège Édouard-Montpetit,10,0.019656019656019656,h
5,5006,Y,0.012285012285012284,0.0012285012285012285,29.279999999999998,Collège Édouard-Montpetit,10,-0.011056511056511056,h
6,5006,N,0.002457002457002457,0.0036855036855036856,13.841666666666667,Collège Édouard-Montpetit,10,0.0012285012285012287,h
6,5006,Y,0.07125307125307126,0.02457002457002457,31.994827586206895,Collège Édouard-Montpetit,30,-0.046683046683046694,h
7,5006,N,0.002457002457002457,0.0012285012285012285,29.1,Collège Édouard-Montpetit,10,-0.0012285012285012285,h
7,5006,Y,0.07985257985257985,0.16707616707616707,22.540000000000003,Collège Édouard-Montpetit,40,0.08722358722358722,h
8,5006,N,0.007371007371007371,0.011056511056511056,21.438888888888886,Collège Édouard-Montpetit,10,0.0036855036855036848,h
8,5006,Y,0.07985257985257985,0.09582309582309582,18.34179487179487,Collège Édouard-Montpetit,40,0.015970515970515978,h
9,5006,N,0.02334152334152334,0.0171990171990172,18.549122807017547,Collège Édouard-Montpetit,20,-0.006142506142506141,h
9,5006,Y,0.04176904176904177,0.10933660933660934,27.711764705882352,Collège Édouard-Montpetit,20,0.06756756756756757,h
10,5006,N,0.02334152334152334,0.007371007371007371,33.09035087719298,Collège Édouard-Montpetit,20,-0.01597051597051597,h
10,5006,Y,0.03194103194103194,0.07002457002457002,22.483333333333334,Collège Édouard-Montpetit,20,0.03808353808353808,h
11,5006,N,0.03562653562653563,0.022113022113022112,24.06551724137931,Collège Édouard-Montpetit,20,-0.013513513513513518,h
11,5006,Y,0.07985257985257985,0.07371007371007371,21.004102564102563,Collège Édouard-Montpetit,40,-0.006142506142506138,h
12,5006,N,0.03194103194103194,0.011056511056511056,38.48653846153846,Collège Édouard-Montpetit,20,-0.020884520884520884,h
12,5006,Y,0.15233415233415235,0.09336609336609336,26.231182795698924,Collège Édouard-Montpetit,50,-0.058968058968058984,h
13,5006,N,0.038083538083538086,0.022113022113022112,37.61720430107527,Collège Édouard-Montpetit,20,-0.015970515970515974,h
13,5006,Y,0.10196560196560196,0.07616707616707617,24.928112449799197,Collège Édouard-Montpetit,40,-0.02579852579852579,h
14,5006,N,0.029484029484029485,0.029484029484029485,28.983333333333334,Collège Édouard-Montpetit,20,0.0,h
14,5006,Y,0.20270270270270271,0.08353808353808354,25.05171717171717,Collège Édouard-Montpetit,50,-0.11916461916461918,h
15,5006,N,0.04791154791154791,0.020884520884520884,36.25299145299145,Collège Édouard-Montpetit,30,-0.02702702702702703,h
15,5006,Y,0.22481572481572482,0.11793611793611794,23.846265938069216,Collège Édouard-Montpetit,60,-0.10687960687960688,h
16,5006,N,0.03562653562653563,0.056511056511056514,23.311494252873562,Collège Édouard-Montpetit,20,0.020884520884520884,h
16,5006,Y,0.20638820638820637,0.128992628992629,19.300595238095237,Collège Édouard-Montpetit,50,-0.07739557739557737,h
17,5006,N,0.04054054054054054,0.04791154791154791,27.92020202020202,Collège Édouard-Montpetit,20,0.0073710073710073695,h
17,5006,Y,0.20270270270270271,0.3034398034398034,17.14151515151515,Collège Édouard-Montpetit,50,0.10073710073710071,h
18,5006,N,0.018427518427518427,0.05036855036855037,33.333333333333336,Collège Édouard-Montpetit,20,0.03194103194103194,h
18,5006,Y,0.14619164619164618,0.31203931203931207,18.803501400560222,Collège Édouard-Montpetit,50,0.1658476658476659,h
19,5006,N,0.04914004914004914,0.045454545454545456,29.752083333333335,Collège Édouard-Montpetit,30,-0.0036855036855036813,h
19,5006,Y,0.05036855036855037,0.14250614250614252,19.51422764227642,Collège Édouard-Montpetit,30,0.09213759213759215,h
20,5006,N,0.03194103194103194,0.044226044226044224,29.071153846153845,Collège Édouard-Montpetit,20,0.012285012285012283,h
20,5006,Y,0.07493857493857493,0.08353808353808354,17.79617486338798,Collège Édouard-Montpetit,30,0.008599508599508601,h
21,5006,N,0.013513513513513514,0.03194103194103194,18.957575757575757,Collège Édouard-Montpetit,10,0.018427518427518427,h
21,5006,Y,0.08230958230958231,0.06756756756756757,26.36766169154229,Collège Édouard-Montpetit,40,-0.014742014742014739,h
22,5006,N,0.022113022113022112,0.025798525798525797,45.275,Collège Édouard-Montpetit,20,0.0036855036855036848,h
22,5006,Y,0.044226044226044224,0.08968058968058969,25.725462962962965,Collège Édouard-Montpetit,30,0.04545454545454546,h
23,5006,N,0.0036855036855036856,0.05405405405405406,21.15,Collège Édouard-Montpetit,10,0.05036855036855037,h
23,5006,Y,0.019656019656019656,0.11056511056511056,21.286458333333332,Collège Édouard-Montpetit,20,0.09090909090909091,h
0,5007,N,0.05528255528255528,0.09213759213759214,12.486296296296297,Métro Longueuil - Université de Sherbrooke,30,0.036855036855036855,h
0,5007,Y,0.09950859950859951,0.0945945945945946,17.205555555555556,Métro Longueuil - Université de Sherbrooke,40,-0.004914004914004913,h
1,5007,N,0.04668304668304668,0.09090909090909091,21.649122807017545,Métro Longueuil - Université de Sherbrooke,30,0.04422604422604423,h
1,5007,Y,0.07248157248157248,0.04176904176904177,21.34858757062147,Métro Longueuil - Université de Sherbrooke,30,-0.030712530712530717,h
2,5007,N,0.020884520884520884,0.15601965601965603,18.524509803921568,Métro Longueuil - Université de Sherbrooke,20,0.13513513513513514,h
2,5007,Y,0.01597051597051597,0.06142506142506143,29.98846153846154,Métro Longueuil - Université de Sherbrooke,10,0.045454545454545456,h
3,5007,N,0.0012285012285012285,0.1547911547911548,22.85,Métro Longueuil - Université de Sherbrooke,10,0.15356265356265356,h
3,5007,Y,0.011056511056511056,0.060196560196560195,21.733333333333334,Métro Longueuil - Université de Sherbrooke,10,0.04914004914004914,h
4,5007,Y,0.0036855036855036856,0.0171990171990172,23.6,Métro Longueuil - Université de Sherbrooke,10,0.013513513513513514,h
5,5007,N,0.002457002457002457,0.025798525798525797,11.791666666666666,Métro Longueuil - Université de Sherbrooke,10,0.02334152334152334,h
5,5007,Y,0.01597051597051597,0.011056511056511056,13.63974358974359,Métro Longueuil - Université de Sherbrooke,10,-0.004914004914004915,h
6,5007,N,0.0085995085995086,0.025798525798525797,58.32142857142857,Métro Longueuil - Université de Sherbrooke,10,0.017199017199017196,h
6,5007,Y,0.128992628992629,0.09705159705159705,20.59857142857143,Métro Longueuil - Université de Sherbrooke,40,-0.031941031941031955,h
7,5007,N,0.0171990171990172,0.028255528255528257,18.808333333333334,Métro Longueuil - Université de Sherbrooke,10,0.011056511056511058,h
7,5007,Y,0.44226044226044225,0.6068796068796068,23.08013888888889,Métro Longueuil - Université de Sherbrooke,70,0.1646191646191646,h
8,5007,N,0.03562653562653563,0.0687960687960688,20.891379310344828,Métro Longueuil - Université de Sherbrooke,20,0.033169533169533166,h
8,5007,Y,0.7334152334152334,1.106879606879607,21.003238414293694,Métro Longueuil - Université de Sherbrooke,80,0.37346437346437356,h
